Date,US_SUR,US_MoM_ES_Shift,World_SUR,World_MoM_ES_Shift
2010-05-24,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-25,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-26,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-27,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-28,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-29,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-30,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-05-31,2.004275996112731,0.08035620743844962,0.2787705607612196,0.002712996295716641
2010-06-01,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-02,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-03,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-04,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-05,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-06,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-07,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-08,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-09,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-10,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-11,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-12,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-13,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-14,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-15,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-16,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-17,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-18,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-19,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-20,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-21,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-22,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-23,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-24,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-25,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-26,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-27,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-28,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-29,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-06-30,1.9576287657920313,-0.023273855702094615,0.27474989880298384,-0.011134814506477908
2010-07-01,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-02,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-03,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-04,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-05,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-06,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-07,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-08,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-09,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-10,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-11,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-12,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-13,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-14,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-15,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-16,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-17,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-18,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-19,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-20,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-21,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-22,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-23,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-24,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-25,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-26,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-27,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-28,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-29,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-30,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-07-31,1.9522617901828683,0.0069499602859413034,0.2716427395360929,-0.010365693238621576
2010-08-01,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-02,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-03,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-04,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-05,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-06,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-07,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-08,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-09,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-10,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-11,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-12,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-13,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-14,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-15,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-16,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-17,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-18,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-19,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-20,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-21,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-22,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-23,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-24,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-25,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-26,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-27,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-28,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-29,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-30,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-08-31,1.9368623676612127,-0.00788799053441136,0.2559680936531619,-0.05136112292641426
2010-09-01,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-02,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-03,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-04,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-05,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-06,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-07,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-08,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-09,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-10,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-11,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-12,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-13,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-14,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-15,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-16,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-17,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-18,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-19,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-20,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-21,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-22,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-23,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-24,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-25,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-26,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-27,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-28,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-29,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-09-30,1.7729323308270675,-0.06261180679785339,0.25341559524836765,-0.012386503755184464
2010-10-01,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-02,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-03,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-04,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-05,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-06,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-07,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-08,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-09,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-10,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-11,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-12,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-13,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-14,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-15,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-16,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-17,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-18,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-19,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-20,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-21,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-22,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-23,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-24,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-25,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-26,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-27,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-28,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-29,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-30,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-10-31,1.6876995305164317,-0.047179813401187376,0.2502798105897546,-0.01015833380625386
2010-11-01,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-02,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-03,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-04,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-05,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-06,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-07,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-08,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-09,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-10,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-11,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-12,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-13,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-14,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-15,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-16,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-17,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-18,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-19,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-20,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-21,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-22,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-23,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-24,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-25,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-26,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-27,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-28,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-29,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-11-30,1.688952380952381,-0.013352620451763664,0.2444895003620565,-0.03210640981538804
2010-12-01,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-02,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-03,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-04,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-05,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-06,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-07,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-08,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-09,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-10,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-11,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-12,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-13,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-14,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-15,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-16,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-17,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-18,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-19,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-20,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-21,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-22,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-23,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-24,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-25,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-26,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-27,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-28,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-29,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-30,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2010-12-31,1.5994339622641514,-0.04398330889816149,0.2457484473852226,0.003198673142992714
2011-01-01,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-02,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-03,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-04,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-05,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-06,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-07,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-08,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-09,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-10,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-11,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-12,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-13,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-14,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-15,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-16,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-17,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-18,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-19,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-20,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-21,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-22,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-23,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-24,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-25,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-26,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-27,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-28,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-29,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-30,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-01-31,1.5261971830985914,-0.04128819157720909,0.2428053905231126,-0.01062824752007574
2011-02-01,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-02,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-03,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-04,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-05,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-06,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-07,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-08,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-09,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-10,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-11,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-12,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-13,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-14,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-15,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-16,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-17,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-18,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-19,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-20,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-21,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-22,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-23,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-24,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-25,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-26,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-27,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-02-28,1.4585915492957746,-0.044296788482835026,0.24188735006084489,-0.0035211267605633756
2011-03-01,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-02,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-03,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-04,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-05,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-06,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-07,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
2011-03-08,1.3909859154929576,-0.04634994206257248,0.2402809965237544,-0.00646822782535772
